drug_name,adverse_event,case_count,quarter,total_drug_reports,total_event_reports,total_database_reports
ACETAMINOPHEN,ARTHRITIS,252,2025q2,130285,25479,12399810
ACETAMINOPHEN,ARTHRITIS BACTERIAL,2,2025q2,130285,418,12399810
ACETAMINOPHEN,ARTHRITIS ENTEROPATHIC,2,2025q2,130285,54,12399810
ACETAMINOPHEN,ARTHRITIS INFECTIVE,18,2025q2,130285,1285,12399810
ACETAMINOPHEN,ARTHRITIS REACTIVE,3,2025q2,130285,86,12399810
ACETAMINOPHEN,ARTHRODESIS,2,2025q2,130285,258,12399810
ACETAMINOPHEN,ARTHROPATHY,484,2025q2,130285,44227,12399810
ACETAMINOPHEN,ARTHROPOD BITE,33,2025q2,130285,2038,12399810
ACETAMINOPHEN,ARTHROPOD STING,9,2025q2,130285,441,12399810
ACETAMINOPHEN,ASCENDING FLACCID PARALYSIS,1,2025q2,130285,24,12399810
ACETAMINOPHEN,ASCITES,97,2025q2,130285,9106,12399810
ACETAMINOPHEN,ASPARTATE AMINOTRANSFERASE,5,2025q2,130285,199,12399810
ACETAMINOPHEN,ASPARTATE AMINOTRANSFERASE ABNORMAL,3,2025q2,130285,291,12399810
ACETAMINOPHEN,ASPARTATE AMINOTRANSFERASE DECREASED,1,2025q2,130285,140,12399810
ACETAMINOPHEN,ASPARTATE AMINOTRANSFERASE INCREASED,64,2025q2,130285,7545,12399810
ACETAMINOPHEN,ASPERGILLUS INFECTION,3,2025q2,130285,1794,12399810
ACETAMINOPHEN,ASPERGILLUS TEST POSITIVE,1,2025q2,130285,52,12399810
ACETAMINOPHEN,ASPHYXIA,3,2025q2,130285,561,12399810
ACETAMINOPHEN,ASPIRATION,53,2025q2,130285,2736,12399810
ACETAMINOPHEN,ASPIRATION JOINT,1,2025q2,130285,34,12399810
ACETAMINOPHEN,ASTEATOSIS,5,2025q2,130285,181,12399810
ACETAMINOPHEN,ASTERIXIS,2,2025q2,130285,86,12399810
ACETAMINOPHEN,ASTHENIA,673,2025q2,130285,66910,12399810
ACETAMINOPHEN,ASTHENOPIA,2,2025q2,130285,431,12399810
ACETAMINOPHEN,ASTHMA,466,2025q2,130285,54345,12399810
ACETAMINOPHEN,ASTHMA LATE ONSET,1,2025q2,130285,36,12399810
ACETAMINOPHEN,ASTHMA-CHRONIC OBSTRUCTIVE PULMONARY DISEASE OVERLAP SYNDROME,5,2025q2,130285,447,12399810
ACETAMINOPHEN,ASTHMATIC CRISIS,2,2025q2,130285,398,12399810
ACETAMINOPHEN,ASTIGMATISM,6,2025q2,130285,306,12399810
ACETAMINOPHEN,ASYMPTOMATIC BACTERIURIA,2,2025q2,130285,34,12399810
ACETAMINOPHEN,ATAXIA,6,2025q2,130285,893,12399810
ACETAMINOPHEN,ATELECTASIS,18,2025q2,130285,1761,12399810
ACETAMINOPHEN,ATHEROSCLEROTIC PLAQUE RUPTURE,1,2025q2,130285,37,12399810
ACETAMINOPHEN,ATRIAL FIBRILLATION,103,2025q2,130285,12593,12399810
ACETAMINOPHEN,ATRIAL FLUTTER,7,2025q2,130285,863,12399810
ACETAMINOPHEN,ATRIAL SEPTAL DEFECT,8,2025q2,130285,292,12399810
ACETAMINOPHEN,ATRIAL TACHYCARDIA,4,2025q2,130285,565,12399810
ACETAMINOPHEN,ATRIOVENTRICULAR BLOCK,13,2025q2,130285,1041,12399810
ACETAMINOPHEN,ATRIOVENTRICULAR BLOCK COMPLETE,8,2025q2,130285,671,12399810
ACETAMINOPHEN,ATRIOVENTRICULAR BLOCK FIRST DEGREE,6,2025q2,130285,334,12399810
ACETAMINOPHEN,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,2025q2,130285,167,12399810
ACETAMINOPHEN,ATROPHIC GLOSSITIS,1,2025q2,130285,13,12399810
ACETAMINOPHEN,ATROPHIC VULVOVAGINITIS,1,2025q2,130285,114,12399810
ACETAMINOPHEN,ATROPHY,3,2025q2,130285,143,12399810
ACETAMINOPHEN,ATTENTION DEFICIT HYPERACTIVITY DISORDER,22,2025q2,130285,948,12399810
ACETAMINOPHEN,ATYPICAL FEMUR FRACTURE,1,2025q2,130285,262,12399810
ACETAMINOPHEN,ATYPICAL FRACTURE,1,2025q2,130285,41,12399810
ACETAMINOPHEN,ATYPICAL MIGRAINE,3,2025q2,130285,126,12399810
ACETAMINOPHEN,ATYPICAL MYCOBACTERIAL INFECTION,1,2025q2,130285,186,12399810
ACETAMINOPHEN,ATYPICAL MYCOBACTERIAL LOWER RESPIRATORY TRACT INFECTION,1,2025q2,130285,37,12399810
ACETAMINOPHEN,ATYPICAL PNEUMONIA,4,2025q2,130285,702,12399810
ACETAMINOPHEN,AUDITORY DISORDER,1,2025q2,130285,548,12399810
ACETAMINOPHEN,AURA,1,2025q2,130285,177,12399810
ACETAMINOPHEN,AUTISM SPECTRUM DISORDER,43,2025q2,130285,447,12399810
ACETAMINOPHEN,AUTOIMMUNE ANAEMIA,1,2025q2,130285,30,12399810
ACETAMINOPHEN,AUTOIMMUNE COLITIS,2,2025q2,130285,73,12399810
ACETAMINOPHEN,AUTOIMMUNE DISORDER,173,2025q2,130285,17910,12399810
ACETAMINOPHEN,AUTOIMMUNE HAEMOLYTIC ANAEMIA,2,2025q2,130285,455,12399810
ACETAMINOPHEN,AUTOIMMUNE HEPATITIS,5,2025q2,130285,402,12399810
ACETAMINOPHEN,AUTOIMMUNE MYOCARDITIS,1,2025q2,130285,80,12399810
ACETAMINOPHEN,AUTOIMMUNE MYOSITIS,2,2025q2,130285,129,12399810
ACETAMINOPHEN,AUTOIMMUNE THYROIDITIS,24,2025q2,130285,1294,12399810
ACETAMINOPHEN,AUTOINFLAMMATORY DISEASE,3,2025q2,130285,49,12399810
ACETAMINOPHEN,AUTONOMIC NERVOUS SYSTEM IMBALANCE,8,2025q2,130285,581,12399810
ACETAMINOPHEN,AVULSION FRACTURE,1,2025q2,130285,62,12399810
ACETAMINOPHEN,AXIAL SPONDYLOARTHRITIS,2,2025q2,130285,202,12399810
ACETAMINOPHEN,AXILLARY MASS,1,2025q2,130285,107,12399810
ACETAMINOPHEN,AXILLARY PAIN,4,2025q2,130285,383,12399810
ACETAMINOPHEN,AZOTAEMIA,7,2025q2,130285,424,12399810
ACETAMINOPHEN,B-CELL LYMPHOMA,5,2025q2,130285,248,12399810
ACETAMINOPHEN,B-LYMPHOCYTE COUNT DECREASED,3,2025q2,130285,641,12399810
ACETAMINOPHEN,BABESIOSIS,1,2025q2,130285,108,12399810
ACETAMINOPHEN,BACILLUS INFECTION,1,2025q2,130285,84,12399810
ACETAMINOPHEN,BACK DISORDER,56,2025q2,130285,6140,12399810
ACETAMINOPHEN,BACK INJURY,128,2025q2,130285,12229,12399810
ACETAMINOPHEN,BACK PAIN,360,2025q2,130285,33936,12399810
ACETAMINOPHEN,BACTERAEMIA,29,2025q2,130285,2287,12399810
ACETAMINOPHEN,BACTERIAL ABDOMINAL INFECTION,1,2025q2,130285,13,12399810
ACETAMINOPHEN,BACTERIAL COLITIS,2,2025q2,130285,58,12399810
ACETAMINOPHEN,BACTERIAL DIARRHOEA,1,2025q2,130285,67,12399810
ACETAMINOPHEN,BACTERIAL DISEASE CARRIER,2,2025q2,130285,112,12399810
ACETAMINOPHEN,BACTERIAL INFECTION,84,2025q2,130285,6138,12399810
ACETAMINOPHEN,BACTERIAL TEST POSITIVE,6,2025q2,130285,308,12399810
ACETAMINOPHEN,BACTERIAL TRANSLOCATION,1,2025q2,130285,125,12399810
ACETAMINOPHEN,BACTERIAL VAGINOSIS,8,2025q2,130285,417,12399810
ACETAMINOPHEN,BACTERIAL VULVOVAGINITIS,2,2025q2,130285,121,12399810
ACETAMINOPHEN,BACTERIURIA,2,2025q2,130285,79,12399810
ACETAMINOPHEN,BACTEROIDES INFECTION,7,2025q2,130285,950,12399810
ACETAMINOPHEN,BALANCE DISORDER,84,2025q2,130285,9219,12399810
ACETAMINOPHEN,BALANOPOSTHITIS,1,2025q2,130285,189,12399810
ACETAMINOPHEN,BAND SENSATION,1,2025q2,130285,73,12399810
ACETAMINOPHEN,BANDAEMIA,1,2025q2,130285,42,12399810
ACETAMINOPHEN,BARTHOLIN'S CYST,1,2025q2,130285,36,12399810
ACETAMINOPHEN,BARTONELLOSIS,1,2025q2,130285,68,12399810
ACETAMINOPHEN,BASAL CELL CARCINOMA,28,2025q2,130285,3429,12399810
ACETAMINOPHEN,BASAL GANGLIA INFARCTION,1,2025q2,130285,34,12399810
ACETAMINOPHEN,BASOPHIL COUNT DECREASED,1,2025q2,130285,78,12399810
ACETAMINOPHEN,BASOPHIL COUNT INCREASED,1,2025q2,130285,190,12399810
ACETAMINOPHEN,BASOPHIL PERCENTAGE INCREASED,1,2025q2,130285,46,12399810
ACETAMINOPHEN,BEDRIDDEN,7,2025q2,130285,930,12399810
ACETAMINOPHEN,BEHAVIOUR DISORDER,4,2025q2,130285,777,12399810
ACETAMINOPHEN,BEHCET'S SYNDROME,1,2025q2,130285,163,12399810
ACETAMINOPHEN,BELL'S PALSY,4,2025q2,130285,686,12399810
ACETAMINOPHEN,BENIGN BREAST NEOPLASM,2,2025q2,130285,49,12399810
ACETAMINOPHEN,BENIGN EAR NEOPLASM,1,2025q2,130285,60,12399810
ACETAMINOPHEN,BENIGN NEOPLASM,2,2025q2,130285,129,12399810
ACETAMINOPHEN,BENIGN NEOPLASM OF EYELID,1,2025q2,130285,28,12399810
ACETAMINOPHEN,BENIGN PROSTATIC HYPERPLASIA,9,2025q2,130285,1863,12399810
ACETAMINOPHEN,BENZODIAZEPINE DRUG LEVEL INCREASED,1,2025q2,130285,33,12399810
ACETAMINOPHEN,BEZOAR,1,2025q2,130285,124,12399810
ACETAMINOPHEN,BICYTOPENIA,3,2025q2,130285,224,12399810
ACETAMINOPHEN,BILE DUCT STONE,4,2025q2,130285,308,12399810
ACETAMINOPHEN,BILIARY COLIC,6,2025q2,130285,531,12399810
ACETAMINOPHEN,BILIARY OBSTRUCTION,3,2025q2,130285,241,12399810
ACETAMINOPHEN,BILIARY TRACT INFECTION,1,2025q2,130285,110,12399810
ACETAMINOPHEN,BILIRUBIN CONJUGATED INCREASED,1,2025q2,130285,210,12399810
ACETAMINOPHEN,BINGE EATING,1,2025q2,130285,105,12399810
ACETAMINOPHEN,BIOPSY,1,2025q2,130285,47,12399810
ACETAMINOPHEN,BIOPSY BONE MARROW,2,2025q2,130285,149,12399810
ACETAMINOPHEN,BIPOLAR DISORDER,7,2025q2,130285,1117,12399810
ACETAMINOPHEN,BIPOLAR I DISORDER,1,2025q2,130285,104,12399810
ACETAMINOPHEN,BITE,2,2025q2,130285,152,12399810
ACETAMINOPHEN,BLADDER CANCER,4,2025q2,130285,669,12399810
ACETAMINOPHEN,BLADDER CANCER RECURRENT,1,2025q2,130285,109,12399810
ACETAMINOPHEN,BLADDER CATHETERISATION,1,2025q2,130285,175,12399810
ACETAMINOPHEN,BLADDER DILATATION,1,2025q2,130285,40,12399810
ACETAMINOPHEN,BLADDER DISCOMFORT,2,2025q2,130285,148,12399810
ACETAMINOPHEN,BLADDER DISORDER,15,2025q2,130285,1585,12399810
ACETAMINOPHEN,BLADDER INJURY,1,2025q2,130285,27,12399810
ACETAMINOPHEN,BLADDER IRRITATION,2,2025q2,130285,141,12399810
ACETAMINOPHEN,BLADDER NEOPLASM,1,2025q2,130285,121,12399810
ACETAMINOPHEN,BLADDER PAIN,5,2025q2,130285,507,12399810
ACETAMINOPHEN,BLADDER PERFORATION,2,2025q2,130285,75,12399810
ACETAMINOPHEN,BLADDER SPASM,2,2025q2,130285,343,12399810
ACETAMINOPHEN,BLADDER TELANGIECTASIA,1,2025q2,130285,9,12399810
ACETAMINOPHEN,BLADDER TRANSITIONAL CELL CARCINOMA,2,2025q2,130285,81,12399810
ACETAMINOPHEN,BLEEDING TIME ABNORMAL,1,2025q2,130285,31,12399810
ACETAMINOPHEN,BLEPHARITIS,4,2025q2,130285,639,12399810
ACETAMINOPHEN,BLEPHAROSPASM,158,2025q2,130285,14806,12399810
ACETAMINOPHEN,BLINDNESS,66,2025q2,130285,5917,12399810
ACETAMINOPHEN,BLINDNESS CORTICAL,1,2025q2,130285,37,12399810
ACETAMINOPHEN,BLINDNESS TRANSIENT,2,2025q2,130285,378,12399810
ACETAMINOPHEN,BLINDNESS UNILATERAL,10,2025q2,130285,962,12399810
ACETAMINOPHEN,BLISTER,447,2025q2,130285,38948,12399810
ACETAMINOPHEN,BLISTER RUPTURE,1,2025q2,130285,103,12399810
ACETAMINOPHEN,BLOOD ALBUMIN DECREASED,9,2025q2,130285,951,12399810
ACETAMINOPHEN,BLOOD ALBUMIN INCREASED,2,2025q2,130285,199,12399810
ACETAMINOPHEN,BLOOD ALCOHOL INCREASED,2,2025q2,130285,9,12399810
ACETAMINOPHEN,BLOOD ALKALINE PHOSPHATASE ABNORMAL,2,2025q2,130285,125,12399810
ACETAMINOPHEN,BLOOD ALKALINE PHOSPHATASE DECREASED,6,2025q2,130285,229,12399810
ACETAMINOPHEN,BLOOD ALKALINE PHOSPHATASE INCREASED,23,2025q2,130285,2062,12399810
ACETAMINOPHEN,BLOOD BICARBONATE DECREASED,1,2025q2,130285,200,12399810
ACETAMINOPHEN,BLOOD BILIRUBIN DECREASED,1,2025q2,130285,95,12399810
ACETAMINOPHEN,BLOOD BILIRUBIN INCREASED,21,2025q2,130285,2282,12399810
ACETAMINOPHEN,BLOOD BLISTER,2,2025q2,130285,340,12399810
ACETAMINOPHEN,BLOOD BRAIN BARRIER DEFECT,1,2025q2,130285,29,12399810
ACETAMINOPHEN,BLOOD CALCIUM ABNORMAL,8,2025q2,130285,294,12399810
ACETAMINOPHEN,BLOOD CALCIUM DECREASED,14,2025q2,130285,1433,12399810
ACETAMINOPHEN,BLOOD CALCIUM INCREASED,31,2025q2,130285,2513,12399810
ACETAMINOPHEN,BLOOD CHLORIDE INCREASED,3,2025q2,130285,504,12399810
ACETAMINOPHEN,BLOOD CHOLESTEROL ABNORMAL,4,2025q2,130285,478,12399810
ACETAMINOPHEN,BLOOD CHOLESTEROL DECREASED,4,2025q2,130285,390,12399810
ACETAMINOPHEN,BLOOD CHOLESTEROL INCREASED,450,2025q2,130285,40615,12399810
ACETAMINOPHEN,BLOOD CHOLINESTERASE INCREASED,1,2025q2,130285,34,12399810
ACETAMINOPHEN,BLOOD COPPER DECREASED,1,2025q2,130285,181,12399810
ACETAMINOPHEN,BLOOD CREATINE ABNORMAL,1,2025q2,130285,69,12399810
ACETAMINOPHEN,BLOOD CREATINE INCREASED,10,2025q2,130285,581,12399810
ACETAMINOPHEN,BLOOD CREATINE PHOSPHOKINASE INCREASED,10,2025q2,130285,1842,12399810
ACETAMINOPHEN,BLOOD CREATININE ABNORMAL,8,2025q2,130285,406,12399810
ACETAMINOPHEN,BLOOD CREATININE DECREASED,8,2025q2,130285,538,12399810
ACETAMINOPHEN,BLOOD CREATININE INCREASED,91,2025q2,130285,8932,12399810
ACETAMINOPHEN,BLOOD CULTURE POSITIVE,2,2025q2,130285,256,12399810
ACETAMINOPHEN,BLOOD DISORDER,5,2025q2,130285,604,12399810
ACETAMINOPHEN,BLOOD ELECTROLYTES DECREASED,2,2025q2,130285,249,12399810
ACETAMINOPHEN,BLOOD FIBRINOGEN DECREASED,1,2025q2,130285,217,12399810
ACETAMINOPHEN,BLOOD FIBRINOGEN INCREASED,2,2025q2,130285,96,12399810
ACETAMINOPHEN,BLOOD FOLATE DECREASED,2,2025q2,130285,188,12399810
ACETAMINOPHEN,BLOOD FOLLICLE STIMULATING HORMONE INCREASED,1,2025q2,130285,125,12399810
ACETAMINOPHEN,BLOOD GLUCOSE ABNORMAL,4,2025q2,130285,1325,12399810
ACETAMINOPHEN,BLOOD GLUCOSE DECREASED,23,2025q2,130285,2564,12399810
ACETAMINOPHEN,BLOOD GLUCOSE INCREASED,59,2025q2,130285,10021,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN A ABNORMAL,1,2025q2,130285,57,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN A DECREASED,7,2025q2,130285,454,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN A INCREASED,4,2025q2,130285,198,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN E INCREASED,1,2025q2,130285,1008,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN G ABNORMAL,4,2025q2,130285,137,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN G DECREASED,19,2025q2,130285,1168,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN G INCREASED,4,2025q2,130285,322,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN M ABNORMAL,1,2025q2,130285,53,12399810
ACETAMINOPHEN,BLOOD IMMUNOGLOBULIN M DECREASED,9,2025q2,130285,345,12399810
ACETAMINOPHEN,BLOOD IRON ABNORMAL,1,2025q2,130285,120,12399810
ACETAMINOPHEN,BLOOD IRON DECREASED,20,2025q2,130285,3063,12399810
ACETAMINOPHEN,BLOOD IRON INCREASED,4,2025q2,130285,249,12399810
ACETAMINOPHEN,BLOOD KETONE BODY INCREASED,1,2025q2,130285,64,12399810
ACETAMINOPHEN,BLOOD LACTATE DEHYDROGENASE ABNORMAL,1,2025q2,130285,103,12399810
ACETAMINOPHEN,BLOOD LACTATE DEHYDROGENASE INCREASED,17,2025q2,130285,1527,12399810
ACETAMINOPHEN,BLOOD LACTIC ACID INCREASED,9,2025q2,130285,774,12399810
ACETAMINOPHEN,BLOOD LUTEINISING HORMONE INCREASED,1,2025q2,130285,9,12399810
ACETAMINOPHEN,BLOOD MAGNESIUM ABNORMAL,1,2025q2,130285,151,12399810
ACETAMINOPHEN,BLOOD MAGNESIUM DECREASED,8,2025q2,130285,1221,12399810
ACETAMINOPHEN,BLOOD OESTROGEN DECREASED,1,2025q2,130285,99,12399810
ACETAMINOPHEN,BLOOD OSMOLARITY DECREASED,1,2025q2,130285,77,12399810
ACETAMINOPHEN,BLOOD OSMOLARITY INCREASED,1,2025q2,130285,52,12399810
ACETAMINOPHEN,BLOOD PARATHYROID HORMONE DECREASED,14,2025q2,130285,1494,12399810
ACETAMINOPHEN,BLOOD PARATHYROID HORMONE INCREASED,1,2025q2,130285,192,12399810
ACETAMINOPHEN,BLOOD PH INCREASED,1,2025q2,130285,31,12399810
ACETAMINOPHEN,BLOOD PHOSPHORUS ABNORMAL,2,2025q2,130285,69,12399810
ACETAMINOPHEN,BLOOD PHOSPHORUS DECREASED,4,2025q2,130285,348,12399810
ACETAMINOPHEN,BLOOD PHOSPHORUS INCREASED,36,2025q2,130285,3181,12399810
ACETAMINOPHEN,BLOOD POTASSIUM ABNORMAL,4,2025q2,130285,492,12399810
ACETAMINOPHEN,BLOOD POTASSIUM DECREASED,26,2025q2,130285,4094,12399810
ACETAMINOPHEN,BLOOD POTASSIUM INCREASED,19,2025q2,130285,1656,12399810
ACETAMINOPHEN,BLOOD PRESSURE ABNORMAL,50,2025q2,130285,3600,12399810
ACETAMINOPHEN,BLOOD PRESSURE DECREASED,101,2025q2,130285,8962,12399810
ACETAMINOPHEN,BLOOD PRESSURE DIASTOLIC ABNORMAL,69,2025q2,130285,2565,12399810
ACETAMINOPHEN,BLOOD PRESSURE DIASTOLIC DECREASED,65,2025q2,130285,2470,12399810
ACETAMINOPHEN,BLOOD PRESSURE DIASTOLIC INCREASED,37,2025q2,130285,2039,12399810
ACETAMINOPHEN,BLOOD PRESSURE FLUCTUATION,129,2025q2,130285,4945,12399810
ACETAMINOPHEN,BLOOD PRESSURE IMMEASURABLE,1,2025q2,130285,33,12399810
ACETAMINOPHEN,BLOOD PRESSURE INADEQUATELY CONTROLLED,5,2025q2,130285,404,12399810
ACETAMINOPHEN,BLOOD PRESSURE INCREASED,389,2025q2,130285,26780,12399810
ACETAMINOPHEN,BLOOD PRESSURE MEASUREMENT,2,2025q2,130285,116,12399810
ACETAMINOPHEN,BLOOD PRESSURE SYSTOLIC,2,2025q2,130285,21,12399810
ACETAMINOPHEN,BLOOD PRESSURE SYSTOLIC ABNORMAL,76,2025q2,130285,2373,12399810
ACETAMINOPHEN,BLOOD PRESSURE SYSTOLIC DECREASED,17,2025q2,130285,886,12399810
ACETAMINOPHEN,BLOOD PRESSURE SYSTOLIC INCREASED,165,2025q2,130285,7065,12399810
ACETAMINOPHEN,BLOOD PROLACTIN INCREASED,2,2025q2,130285,178,12399810
ACETAMINOPHEN,BLOOD SODIUM DECREASED,16,2025q2,130285,2556,12399810
ACETAMINOPHEN,BLOOD SODIUM INCREASED,2,2025q2,130285,413,12399810
ACETAMINOPHEN,BLOOD TEST ABNORMAL,46,2025q2,130285,3612,12399810
ACETAMINOPHEN,BLOOD TESTOSTERONE DECREASED,5,2025q2,130285,495,12399810
ACETAMINOPHEN,BLOOD THYROID STIMULATING HORMONE DECREASED,5,2025q2,130285,845,12399810
ACETAMINOPHEN,BLOOD THYROID STIMULATING HORMONE INCREASED,10,2025q2,130285,1058,12399810
ACETAMINOPHEN,BLOOD TRIGLYCERIDES INCREASED,6,2025q2,130285,1528,12399810
ACETAMINOPHEN,BLOOD UREA ABNORMAL,3,2025q2,130285,111,12399810
ACETAMINOPHEN,BLOOD UREA DECREASED,1,2025q2,130285,77,12399810
ACETAMINOPHEN,BLOOD UREA INCREASED,21,2025q2,130285,2144,12399810
ACETAMINOPHEN,BLOOD UREA NITROGEN/CREATININE RATIO DECREASED,3,2025q2,130285,128,12399810
ACETAMINOPHEN,BLOOD UREA NITROGEN/CREATININE RATIO INCREASED,2,2025q2,130285,216,12399810
ACETAMINOPHEN,BLOOD URIC ACID ABNORMAL,1,2025q2,130285,51,12399810
ACETAMINOPHEN,BLOOD URIC ACID INCREASED,36,2025q2,130285,3725,12399810
ACETAMINOPHEN,BLOOD URINE PRESENT,24,2025q2,130285,2140,12399810
ACETAMINOPHEN,BLOOD ZINC DECREASED,1,2025q2,130285,61,12399810
ACETAMINOPHEN,BLOODY DISCHARGE,3,2025q2,130285,494,12399810
ACETAMINOPHEN,BODY HEIGHT ABNORMAL,1,2025q2,130285,43,12399810
ACETAMINOPHEN,BODY HEIGHT DECREASED,26,2025q2,130285,1768,12399810
ACETAMINOPHEN,BODY HEIGHT INCREASED,1,2025q2,130285,169,12399810
ACETAMINOPHEN,BODY MASS INDEX INCREASED,2,2025q2,130285,308,12399810
ACETAMINOPHEN,BODY TEMPERATURE ABNORMAL,10,2025q2,130285,546,12399810
ACETAMINOPHEN,BODY TEMPERATURE DECREASED,37,2025q2,130285,2235,12399810
ACETAMINOPHEN,BODY TEMPERATURE FLUCTUATION,4,2025q2,130285,198,12399810
ACETAMINOPHEN,BODY TEMPERATURE INCREASED,70,2025q2,130285,4463,12399810
ACETAMINOPHEN,BODY TINEA,1,2025q2,130285,67,12399810
ACETAMINOPHEN,BONE CANCER,2,2025q2,130285,348,12399810
ACETAMINOPHEN,BONE CONTUSION,1,2025q2,130285,197,12399810
ACETAMINOPHEN,BONE CYST,1,2025q2,130285,59,12399810
ACETAMINOPHEN,BONE DENSITY ABNORMAL,3,2025q2,130285,344,12399810
ACETAMINOPHEN,BONE DENSITY DECREASED,9,2025q2,130285,3051,12399810
ACETAMINOPHEN,BONE DISORDER,5,2025q2,130285,894,12399810
ACETAMINOPHEN,BONE EROSION,96,2025q2,130285,10987,12399810
ACETAMINOPHEN,BONE FRAGMENTATION,1,2025q2,130285,96,12399810
ACETAMINOPHEN,BONE GRAFT,1,2025q2,130285,49,12399810
ACETAMINOPHEN,BONE LESION,1,2025q2,130285,383,12399810
ACETAMINOPHEN,BONE LOSS,4,2025q2,130285,1272,12399810
ACETAMINOPHEN,BONE MARROW DISORDER,2,2025q2,130285,257,12399810
ACETAMINOPHEN,BONE MARROW FAILURE,21,2025q2,130285,937,12399810
ACETAMINOPHEN,BONE MARROW OEDEMA,1,2025q2,130285,139,12399810
ACETAMINOPHEN,BONE MARROW TRANSPLANT,2,2025q2,130285,138,12399810
ACETAMINOPHEN,BONE NEOPLASM,2,2025q2,130285,97,12399810
ACETAMINOPHEN,BONE OPERATION,2,2025q2,130285,62,12399810
ACETAMINOPHEN,BONE PAIN,36,2025q2,130285,4893,12399810
ACETAMINOPHEN,BORRELIA INFECTION,1,2025q2,130285,42,12399810
ACETAMINOPHEN,BOWEL MOVEMENT IRREGULARITY,12,2025q2,130285,1276,12399810
ACETAMINOPHEN,BOWEN'S DISEASE,1,2025q2,130285,130,12399810
ACETAMINOPHEN,BRADYCARDIA,43,2025q2,130285,4120,12399810
ACETAMINOPHEN,BRADYKINESIA,7,2025q2,130285,1779,12399810
ACETAMINOPHEN,BRADYPHRENIA,4,2025q2,130285,428,12399810
ACETAMINOPHEN,BRADYPNOEA,14,2025q2,130285,305,12399810
ACETAMINOPHEN,BRAIN ABSCESS,1,2025q2,130285,551,12399810
ACETAMINOPHEN,BRAIN DEATH,5,2025q2,130285,148,12399810
ACETAMINOPHEN,BRAIN EMPYEMA,2,2025q2,130285,8,12399810
ACETAMINOPHEN,BRAIN FOG,49,2025q2,130285,6002,12399810
ACETAMINOPHEN,BRAIN HERNIATION,2,2025q2,130285,148,12399810
ACETAMINOPHEN,BRAIN HYPOXIA,7,2025q2,130285,86,12399810
ACETAMINOPHEN,BRAIN INJURY,16,2025q2,130285,722,12399810
ACETAMINOPHEN,BRAIN NATRIURETIC PEPTIDE INCREASED,1,2025q2,130285,1683,12399810
ACETAMINOPHEN,BRAIN NEOPLASM,1,2025q2,130285,637,12399810
ACETAMINOPHEN,BRAIN NEOPLASM MALIGNANT,1,2025q2,130285,143,12399810
ACETAMINOPHEN,BRAIN OEDEMA,41,2025q2,130285,2128,12399810
ACETAMINOPHEN,BRAIN OPERATION,2,2025q2,130285,177,12399810
ACETAMINOPHEN,BRAIN SCAN ABNORMAL,13,2025q2,130285,480,12399810
ACETAMINOPHEN,BREAKTHROUGH COVID-19,1,2025q2,130285,114,12399810
ACETAMINOPHEN,BREAKTHROUGH HAEMOLYSIS,1,2025q2,130285,34,12399810
ACETAMINOPHEN,BREAKTHROUGH PAIN,1,2025q2,130285,71,12399810
ACETAMINOPHEN,BREAST ABSCESS,1,2025q2,130285,127,12399810
ACETAMINOPHEN,BREAST CALCIFICATIONS,2,2025q2,130285,138,12399810
ACETAMINOPHEN,BREAST CANCER,23,2025q2,130285,2612,12399810
ACETAMINOPHEN,BREAST CANCER FEMALE,8,2025q2,130285,809,12399810
ACETAMINOPHEN,BREAST CANCER IN SITU,1,2025q2,130285,113,12399810
ACETAMINOPHEN,BREAST CANCER METASTATIC,14,2025q2,130285,918,12399810
ACETAMINOPHEN,BREAST CANCER RECURRENT,2,2025q2,130285,378,12399810
ACETAMINOPHEN,BREAST CANCER STAGE I,7,2025q2,130285,798,12399810
ACETAMINOPHEN,BREAST CANCER STAGE II,66,2025q2,130285,7531,12399810
ACETAMINOPHEN,BREAST CANCER STAGE III,239,2025q2,130285,22927,12399810
ACETAMINOPHEN,BREAST CYST,3,2025q2,130285,256,12399810
ACETAMINOPHEN,BREAST DISCHARGE,1,2025q2,130285,82,12399810
ACETAMINOPHEN,BREAST DISCOMFORT,1,2025q2,130285,125,12399810
ACETAMINOPHEN,BREAST DISORDER,1,2025q2,130285,383,12399810
ACETAMINOPHEN,BREAST FEEDING,1,2025q2,130285,24,12399810
ACETAMINOPHEN,BREAST HAEMORRHAGE,1,2025q2,130285,43,12399810
ACETAMINOPHEN,BREAST INJURY,2,2025q2,130285,83,12399810
ACETAMINOPHEN,BREAST MASS,12,2025q2,130285,1105,12399810
ACETAMINOPHEN,BREAST NEOPLASM,2,2025q2,130285,103,12399810
ACETAMINOPHEN,BREAST PAIN,16,2025q2,130285,977,12399810
